가게이름,카테고리,전체평점,평점건수,리뷰수,리뷰작성자,리뷰작성일,작성자리뷰작성수,작성자평균평점,리뷰평점,리뷰내용,X3_Sentiment,X1_Organic_Count,X2_Ad_Count,X1_Organic_Ratio,X2_Ad_Ratio,X1_Organic_Flag,X2_Ad_Flag,X4_Specificity,X5_rating_mean,X6_review_num,X7_content_sim,X8_Is_Viral,label,is_StrongLabeled,validated_label,ad_prob,ad_pred,store_bigrams,store_unigrams,cluster_id,group_bigrams,group_unigrams
고양이눈,일식,4.4,12,19,호기심고양이,2021-09-10,24.0,4.4,5.0,"가서 먹어도, 배달해 먹어도 정말 맛있어요. 인하대 대표 맛집이라고 자신있게 말할 수 있을 것 같아요.... 더보기",0.5212154984474182,0,0,0.0,0.0,0,0,64,4.4,24.0,0.03125,0,-1.0,False,,0.0835239749451438,0,"[""카레 맛있"", ""고기 양이""]","[""맛있"", ""카레"", ""계란"", ""맛나"", ""인하대"", ""양이"", ""마늘"", ""케이크"", ""사장"", ""서비스"", ""돈가스"", ""고기""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
고양이눈,일식,4.4,12,19,솔직하게,2020-10-22,56.0,4.1,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.1,56.0,0.0,0,-1.0,False,,0.0834418821505638,0,"[""카레 맛있"", ""고기 양이""]","[""맛있"", ""카레"", ""계란"", ""맛나"", ""인하대"", ""양이"", ""마늘"", ""케이크"", ""사장"", ""서비스"", ""돈가스"", ""고기""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
고양이눈,일식,4.4,12,19,율,2020-04-23,12.0,4.3,5.0,카라아게카레가 맛있었어요 최고에요 ,0.5027983784675598,0,0,0.0,0.0,0,0,19,4.3,12.0,0.0,0,-1.0,False,,0.149135006077781,0,"[""카레 맛있"", ""고기 양이""]","[""맛있"", ""카레"", ""계란"", ""맛나"", ""인하대"", ""양이"", ""마늘"", ""케이크"", ""사장"", ""서비스"", ""돈가스"", ""고기""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
고양이눈,일식,4.4,12,19,ㅇㄱ,2018-09-05,30.0,3.7,5.0,맛있어요 ,0.5,0,0,0.0,0.0,0,0,5,3.7,30.0,0.0,0,-1.0,False,,0.0829030311899076,0,"[""카레 맛있"", ""고기 양이""]","[""맛있"", ""카레"", ""계란"", ""맛나"", ""인하대"", ""양이"", ""마늘"", ""케이크"", ""사장"", ""서비스"", ""돈가스"", ""고기""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,Lovely,2025-05-29,502.0,4.5,5.0,맛있어여 가성비 굿!!! ,0.5024862885475159,0,0,0.0,0.0,0,0,14,4.5,502.0,0.0098324514991181,0,-1.0,False,,0.0833783372151966,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,hihi,2025-04-14,24.0,4.3,5.0,와 미쳤음 존맛탱 ,0.5,0,0,0.0,0.0,0,0,10,4.3,24.0,0.0,0,-1.0,False,,0.086279659366753,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,군침받침대,2025-03-05,18.0,4.9,5.0,2명이서 인원 수만큼 시켰는데 이상하게 양이 개많아요 그래서 볶음밥 먹기 실패맛은 평타인데 가격 생각하면 엎드려 절하고 먹긴 해야죠다른 곳 1... 더보기,0.6483840942382812,0,0,0.0,0.0,0,0,86,4.9,18.0,0.0,0,0.0,True,,0.0864179110343096,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,최선,2024-09-09,86.0,4.0,5.0,2인분에 만오천원...갓해자양도 겁나많음... 더보기,0.4443255662918091,0,0,0.0,0.0,0,0,29,4.0,86.0,0.0,0,-1.0,False,,0.084913668259969,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,진짜임,2024-09-01,20.0,3.4,3.0,평타 ,0.5,0,0,0.0,0.0,0,0,3,3.4,20.0,0.2666666666666666,0,0.0,False,,0.0825439841273326,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,sangkeek,2024-07-23,30.0,4.5,5.0,불닭볶음면 닭갈비 번전. 너↗?무 마시뜸.  ,0.5515754818916321,0,0,0.0,0.0,0,0,25,4.5,30.0,0.0,0,-1.0,False,,0.0883183659310898,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,박재원,2024-07-19,7.0,4.4,5.0,넘맛있어용ㅇ~ ,0.5,0,0,0.0,0.0,0,0,8,4.4,7.0,0.0,0,-1.0,False,,0.1047159593799526,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,김혜정,2024-06-20,28.0,4.5,5.0,2명이서 진짜 배터지게 먹고나온것같아요~~양 무지많고 양념 진쫘맛있어요글고 주인어머님... 더보기,0.5265586376190186,1,0,0.1111111111111111,0.0,1,0,54,4.5,28.0,0.0,0,-1.0,False,,0.0845966635639719,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,이혜진,2023-12-23,2.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,2.0,0.0,0,-1.0,False,,0.1184578476295221,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,이열칠석,2023-05-04,105.0,3.7,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.7,105.0,1.0,0,-1.0,False,,0.0831825418119205,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,디오니소스,2023-03-28,3.0,3.3,5.0,맛있고 사장님이 친절해요 ,0.5040748715400696,1,0,0.3333333333333333,0.0,1,0,14,3.3,3.0,0.0,1,-1.0,False,,0.0959815505746961,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,감자,2023-03-28,6.0,3.7,5.0,즁말 맛있어요 ,0.5,0,0,0.0,0.0,0,0,8,3.7,6.0,0.0,1,-1.0,False,,0.0859758071127731,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,daeat,2023-03-04,244.0,4.0,5.0,가격 대비 여기 만한 곳이 없다. 인후 닭갈비집은 여기임. 벌써 10년째 다니는 중 ,0.4724986851215362,1,0,0.0769230769230769,0.0,1,0,47,4.0,244.0,0.0,0,-1.0,False,,0.0854380443061667,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,3점평범4점맛있5점최고,2022-02-03,518.0,3.8,4.0,인후에서 제일 좋아하는 닭갈비집 ,0.5818108320236206,0,0,0.0,0.0,0,0,18,3.8,518.0,0.0176349890776768,0,-1.0,False,,0.0827777101134507,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,Arcanakim,2021-10-30,2.0,3.0,5.0,맛도 좋고 가성비도 좋네요. 재방문 의사 있음 ,0.5023452639579773,1,0,0.1428571428571428,0.0,1,0,26,3.0,2.0,0.0,0,-1.0,False,,0.1136729071556964,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
일미닭갈비파전 인하대점,닭요리,4.8,16,40,김연성,2020-06-08,3.0,3.7,5.0,사장님 친절하시고 음식도 맛있어요! ,0.5032100677490234,1,1,0.25,0.25,1,1,20,3.7,3.0,0.0,0,0.0,True,0.0,0.1660946521182216,0,"[""닭갈비 맛있"", ""국물 맛있"", ""고기 맛있""]","[""맛있"", ""닭갈비"", ""친절"", ""가격"", ""양도"", ""푸짐"", ""저렴"", ""사장"", ""대학생"", ""우동"", ""친구"", ""매콤""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
산쪼메 인하대점,일본식라면,3.5,32,49,Spendal,2025-10-29,261.0,4.0,4.0,"대학가 맛집. 모든 매뉴들 평균 이상 해주고, 개인적으론 돈코츠가 제일 나은것 같아요. 가성비가 좋아서 추천 ",0.5064436197280884,0,0,0.0,0.0,0,0,61,4.0,261.0,0.0,0,-1.0,False,,0.0845229783393565,0,"[""라멘 맛있"", ""인하대 라멘"", ""국물 맛있""]","[""맛있"", ""라멘"", ""국물"", ""인하대"", ""친절"", ""맛나"", ""고기"", ""친구"", ""라면"", ""덮밥"", ""알바"", ""서비스""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
산쪼메 인하대점,일본식라면,3.5,32,49,CHR,2025-09-22,5.0,4.8,5.0,우선 직원들이 매우 친절하고 라멘 국물이 완전 제 스타일입니다!!돈코츠는 아주 진하고 산초메는 매운맛으로 선택했는데 적당히 칼칼하고 느끼함을... 더보기,0.6243295669555664,2,1,0.1111111111111111,0.0555555555555555,1,1,85,4.8,5.0,0.0,0,-1.0,False,,0.0860352717912673,0,"[""라멘 맛있"", ""인하대 라멘"", ""국물 맛있""]","[""맛있"", ""라멘"", ""국물"", ""인하대"", ""친절"", ""맛나"", ""고기"", ""친구"", ""라면"", ""덮밥"", ""알바"", ""서비스""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
산쪼메 인하대점,일본식라면,3.5,32,49,맘마먹고합시다,2025-09-18,11.0,4.5,1.0,여긴 올 때마다 면이 떡져있음 맛은 평범 ,0.6237572431564331,0,0,0.0,0.0,0,0,23,4.5,11.0,0.0,0,0.0,False,,0.2408772875883043,0,"[""라멘 맛있"", ""인하대 라멘"", ""국물 맛있""]","[""맛있"", ""라멘"", ""국물"", ""인하대"", ""친절"", ""맛나"", ""고기"", ""친구"", ""라면"", ""덮밥"", ""알바"", ""서비스""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
